,work_year,experience_level,employment_type,job_title,remote_ratio,company_location,company_size,salary_usd
1580,2023,SE,1,Data Architect,0,US,2,113000
1581,2023,MI,1,Data Scientist,0,US,2,183310
1582,2023,MI,1,Data Scientist,0,US,2,183310
1583,2023,SE,1,Data Analyst,100,US,2,145000
1584,2023,SE,1,Data Analyst,100,US,2,102500
1585,2023,SE,1,Data Scientist,0,US,2,210000
1586,2023,SE,1,Data Scientist,0,US,2,185000
1587,2023,SE,1,Data Architect,0,US,2,174500
1588,2023,SE,1,Data Architect,0,US,2,113000
1589,2023,SE,1,Data Science Consultant,0,US,2,122000
1590,2023,SE,1,Data Science Consultant,0,US,2,94000
1591,2023,SE,1,Data Scientist,0,US,2,220000
1592,2023,SE,1,Data Scientist,0,US,2,146000
1594,2023,SE,1,Data Engineer,0,US,2,130000
1595,2023,MI,1,Data Scientist,50,TH,3,26040
1596,2022,MI,1,Computer Vision Engineer,100,IN,2,17500
1597,2023,SE,1,Data Science Consultant,0,US,2,145000
1598,2023,SE,1,Data Science Consultant,0,US,2,128000
1599,2023,SE,1,Data Scientist,0,US,2,182000
1600,2023,SE,1,Data Scientist,0,US,2,140000
1601,2023,SE,1,Data Engineer,0,US,2,122000
1602,2023,SE,1,Data Engineer,0,US,2,94000
1603,2023,SE,1,Machine Learning Engineer,0,LV,2,87840
1604,2023,SE,1,Machine Learning Engineer,0,LV,2,43920
1606,2023,EX,1,Data Scientist,0,US,2,200000
1607,2023,MI,1,Data Analyst,0,US,2,135000
1608,2023,MI,1,Data Analyst,0,US,2,105500
1609,2023,SE,1,Data Engineer,0,US,2,252000
1610,2023,SE,1,Data Engineer,0,US,2,129000
1611,2022,MI,1,Data Scientist,100,US,3,110000
1612,2023,SE,1,Data Scientist,100,US,2,136000
1613,2023,SE,1,Data Scientist,100,US,2,104000
1614,2023,SE,1,Data Scientist,100,US,2,168000
1615,2023,SE,1,Data Scientist,100,US,2,130000
1616,2023,MI,1,Data Analyst,0,GB,2,91650
1617,2023,MI,1,Data Analyst,0,GB,2,50830.5
1618,2023,MI,1,Data Engineer,0,US,2,120000
1619,2023,MI,1,Data Engineer,0,US,2,95000
1620,2023,SE,1,Data Scientist,0,US,2,153400
1621,2023,SE,1,Data Scientist,0,US,2,122700
1622,2023,SE,1,Data Scientist,0,US,2,185000
1623,2023,SE,1,Data Scientist,0,US,2,160000
1624,2023,SE,1,Data Scientist,100,US,2,205000
1625,2023,SE,1,Data Scientist,100,US,2,185000
1626,2023,SE,1,Machine Learning Engineer,0,US,2,204500
1627,2023,SE,1,Machine Learning Engineer,0,US,2,142200
1628,2023,MI,1,Machine Learning Engineer,0,US,2,145000
1629,2023,MI,1,Machine Learning Engineer,0,US,2,87000
1630,2023,EN,1,Data Scientist,100,US,2,50000
1631,2023,SE,1,ML Engineer,100,US,2,234100
1632,2023,SE,1,ML Engineer,100,US,2,203500
1633,2023,SE,1,Data Scientist,0,US,2,223800
1634,2023,SE,1,Data Scientist,0,US,2,172100
1635,2023,SE,1,Data Scientist,0,US,2,180000
1636,2023,SE,1,Data Scientist,0,US,2,150000
1637,2023,SE,1,Data Engineer,100,US,2,232200
1638,2023,SE,1,Data Engineer,100,US,2,167200
1639,2023,SE,1,BI Developer,0,US,2,197000
1640,2023,SE,1,BI Developer,0,US,2,106000
1641,2023,SE,1,Research Scientist,0,US,2,180000
1642,2023,SE,1,Research Scientist,0,US,2,145000
1643,2023,SE,1,Data Lead,0,US,2,225000
1644,2023,SE,1,Data Lead,0,US,2,200000
1645,2023,SE,1,Data Engineer,100,US,2,170000
1646,2023,SE,1,Data Engineer,100,US,2,114000
1648,2023,SE,1,Data Engineer,0,US,2,180000
1649,2023,EX,1,Data Engineer,0,US,2,196200
1650,2023,EX,1,Data Engineer,0,US,2,150900
1651,2023,SE,1,Data Scientist,0,US,2,168400
1652,2023,SE,1,Data Scientist,0,US,2,105200
1653,2023,MI,1,Data Engineer,100,ES,2,95000
1654,2023,MI,1,Data Engineer,100,ES,2,80000
1655,2023,MI,1,Data Analyst,0,US,2,116000
1656,2023,MI,1,Data Analyst,0,US,2,72000
1657,2023,SE,1,Analytics Engineer,0,US,2,207000
1658,2023,SE,1,Analytics Engineer,0,US,2,167000
1659,2023,SE,1,Machine Learning Engineer,0,US,2,145000
1660,2023,SE,1,Machine Learning Engineer,0,US,2,135000
1661,2023,MI,1,Data Engineer,0,US,2,105000
1662,2023,MI,1,Data Engineer,0,US,2,70000
1663,2023,SE,1,Data Architect,100,US,2,180000
1664,2023,SE,1,Data Architect,100,US,2,115000
1665,2023,SE,1,Data Engineer,100,US,2,133800
1666,2023,SE,1,Data Engineer,100,US,2,96100
1667,2023,MI,1,Data Analyst,0,US,2,120000
1668,2023,MI,1,Data Analyst,0,US,2,80000
1669,2023,SE,1,Data Science Engineer,0,US,2,140000
1670,2023,SE,1,Data Science Engineer,0,US,2,100000
1671,2023,SE,1,Research Scientist,0,US,2,150000
1672,2023,SE,1,Research Scientist,0,US,2,120000
1673,2023,SE,1,Cloud Database Engineer,100,US,2,140000
1674,2023,SE,1,Cloud Database Engineer,100,US,2,115000
1676,2023,SE,1,Data Science Manager,100,US,2,198200
1678,2023,SE,1,Data Scientist,100,US,2,198200
1679,2023,SE,1,Data Engineer,100,US,2,202000
1680,2023,SE,1,Data Engineer,100,US,2,135000
1681,2023,SE,1,Data Scientist,100,US,2,110000
1682,2023,SE,1,Data Scientist,100,US,2,84000
1683,2023,MI,1,Machine Learning Engineer,50,US,3,219000
1684,2023,SE,1,Applied Scientist,100,US,2,230000
1685,2023,SE,1,Applied Scientist,100,US,2,196000
1686,2023,SE,1,BI Developer,100,US,2,140000
1687,2023,SE,1,BI Developer,100,US,2,110000
1688,2023,MI,1,Data Analyst,0,US,2,150000
1689,2023,MI,1,Data Analyst,0,US,2,100000
1690,2023,SE,1,Data Engineer,0,US,2,160000
1691,2023,SE,1,Data Engineer,0,US,2,110000
1692,2023,SE,1,Data Scientist,0,US,2,185900
1693,2023,SE,1,Data Scientist,0,US,2,129300
1694,2023,SE,1,Applied Scientist,0,US,3,126100
1695,2023,SE,1,Applied Scientist,0,US,3,72000
1696,2023,SE,1,Data Engineer,100,US,2,170000
1697,2023,SE,1,Data Engineer,100,US,2,150000
1698,2023,MI,1,Machine Learning Engineer,100,US,2,175000
1699,2023,MI,1,Machine Learning Engineer,100,US,2,140000
1700,2023,SE,1,Data Analyst,0,US,2,240500
1701,2023,SE,1,Data Analyst,0,US,2,137500
1702,2023,MI,1,Data Scientist,0,US,2,187500
1703,2023,MI,1,Data Scientist,0,US,2,165000
1704,2023,MI,1,Machine Learning Research Engineer,0,GB,3,84600
1705,2022,EN,4,Data Analyst,100,US,3,29280
1706,2023,SE,1,Research Scientist,0,US,2,210000
1707,2023,SE,1,Research Scientist,0,US,2,165750
1708,2023,SE,1,Machine Learning Scientist,100,US,2,225000
1709,2023,SE,1,Machine Learning Scientist,100,US,2,165750
1710,2023,MI,1,Machine Learning Engineer,0,GB,2,126477
1711,2023,MI,1,Machine Learning Engineer,0,GB,2,77902.5
1712,2023,SE,1,Data Scientist,100,US,2,135000
1713,2023,SE,1,Data Scientist,100,US,2,115000
1714,2023,SE,1,NLP Engineer,0,US,2,275000
1715,2023,SE,1,NLP Engineer,0,US,2,175000
1716,2023,SE,1,Data Scientist,100,US,2,170000
1717,2023,SE,1,Data Scientist,100,US,2,140000
1718,2023,SE,1,Data Engineer,0,US,2,175308
1719,2023,SE,1,Data Engineer,0,US,2,100706
1720,2023,SE,1,NLP Engineer,0,US,2,235000
1721,2023,SE,1,NLP Engineer,0,US,2,135000
1723,2023,SE,1,Data Engineer,0,US,2,229000
1724,2023,SE,1,ML Engineer,0,US,2,289076
1725,2023,SE,1,ML Engineer,0,US,2,202353
1726,2023,SE,1,Data Engineer,0,PT,2,79300
1727,2023,SE,1,Data Engineer,0,PT,2,42700
1728,2023,MI,1,Research Engineer,100,US,2,120000
1729,2023,MI,1,Research Engineer,100,US,2,100000
1730,2023,SE,1,Data Engineer,0,US,2,226700
1731,2023,SE,1,Data Engineer,0,US,2,133300
1732,2023,SE,1,Data Analyst,0,US,2,125000
1733,2023,SE,1,Data Analyst,0,US,2,85000
1734,2023,SE,1,Data Analyst,100,US,2,130000
1735,2023,SE,1,Data Analyst,100,US,2,80000
1736,2023,MI,1,Data Engineer,0,US,2,120000
1737,2023,MI,1,Data Engineer,0,US,2,100000
1738,2021,SE,1,Data Scientist,100,IN,3,56000
1739,2022,MI,1,Business Data Analyst,50,IN,3,20160
1740,2023,SE,1,Data Engineer,100,US,2,231250
1741,2023,SE,1,Data Engineer,100,US,2,138750
1742,2023,SE,1,Data Engineer,0,US,2,199000
1743,2023,SE,1,Data Engineer,0,US,2,162000
1744,2023,EN,1,Data Engineer,0,US,2,160000
1745,2023,EN,1,Data Engineer,0,US,2,135000
1746,2022,EN,1,Data Scientist,100,US,2,100000
1747,2023,SE,1,Research Scientist,0,US,2,200000
1748,2023,SE,1,Research Scientist,0,US,2,150000
1749,2023,EN,1,Research Engineer,0,US,2,160000
1750,2023,EN,1,Research Engineer,0,US,2,120000
1751,2023,SE,1,Research Scientist,0,US,2,250000
1752,2023,SE,1,Research Scientist,0,US,2,200000
1753,2023,EN,1,Deep Learning Engineer,0,US,2,150000
1754,2023,EN,1,Deep Learning Engineer,0,US,2,120000
1755,2023,SE,1,Research Engineer,0,US,2,150000
1756,2023,SE,1,Research Engineer,0,US,2,100000
1757,2022,SE,1,Data Analytics Manager,0,NL,3,133000
1758,2023,SE,1,Data Scientist,0,US,2,272550
1759,2023,SE,1,Data Scientist,0,US,2,198200
1760,2023,SE,1,Data Scientist,0,US,2,182000
1761,2023,SE,1,Data Scientist,0,US,2,140000
1762,2023,SE,1,Data Engineer,0,US,2,200000
1763,2023,SE,1,Data Engineer,0,US,2,160000
1764,2023,SE,1,Machine Learning Engineer,0,US,2,204500
1765,2023,SE,1,Machine Learning Engineer,0,US,2,142200
1766,2023,MI,1,Data Scientist,0,US,2,120000
1767,2023,MI,1,Data Scientist,0,US,2,105000
1768,2023,SE,1,Data Engineer,100,US,2,187500
1769,2023,SE,1,Data Engineer,100,US,2,175000
1770,2023,SE,1,Machine Learning Engineer,0,US,2,204500
1771,2023,SE,1,Machine Learning Engineer,0,US,2,142200
1772,2023,SE,1,Data Analyst,100,US,2,155000
1773,2023,SE,1,Data Analyst,100,US,2,64000
1774,2023,SE,1,Computer Vision Engineer,0,US,2,235000
1775,2023,SE,1,Computer Vision Engineer,0,US,2,185000
1776,2023,SE,1,Data Architect,0,US,2,174500
1777,2023,SE,1,Data Architect,0,US,2,113000
1778,2023,SE,1,Data Scientist,0,CA,2,143100
1779,2023,SE,1,Data Scientist,0,CA,2,113000
1780,2023,SE,1,Applied Scientist,100,US,2,184000
1781,2023,SE,1,Applied Scientist,100,US,2,142000
1782,2023,SE,1,Data Scientist,0,US,2,140000
1783,2023,SE,1,Data Scientist,0,US,2,120000
1784,2023,SE,1,Data Architect,0,US,2,174500
1785,2023,SE,1,Data Architect,0,US,2,113000
1786,2023,SE,1,Data Scientist,0,US,2,180560
1787,2023,SE,1,Data Scientist,0,US,2,115440
1788,2023,SE,1,Data Scientist,0,US,2,140000
1789,2023,SE,1,Data Scientist,0,US,2,120000
1790,2023,SE,1,Research Scientist,0,US,2,248100
1791,2023,SE,1,Research Scientist,0,US,2,145900
1792,2023,SE,1,Data Scientist,0,CA,2,120000
1793,2023,SE,1,Data Scientist,0,CA,2,110000
1795,2023,SE,1,Data Engineer,0,US,2,180000
1796,2023,MI,1,Machine Learning Engineer,100,GB,2,87420
1797,2023,MI,1,Machine Learning Engineer,100,GB,2,73320
1798,2023,SE,1,Data Engineer,0,US,2,161800
1799,2023,SE,1,Data Engineer,0,US,2,141600
1800,2023,MI,1,Machine Learning Engineer,100,GB,2,67680
1801,2023,MI,1,Machine Learning Engineer,100,GB,2,53580
1802,2023,SE,1,Data Engineer,100,US,2,166000
1803,2023,SE,1,Data Engineer,100,US,2,128000
1804,2023,SE,1,Data Architect,100,US,2,170000
1805,2023,SE,1,Data Architect,100,US,2,110000
1806,2023,SE,1,Data Engineer,100,US,2,160000
1807,2023,SE,1,Data Engineer,100,US,2,75000
1808,2023,SE,1,Data Engineer,100,US,2,236000
1809,2023,SE,1,Data Engineer,100,US,2,182000
1810,2022,MI,1,Data Analyst,100,IN,3,15750
1811,2022,EN,1,Data Scientist,0,US,2,130000
1812,2023,MI,1,Data Analyst,0,US,2,150000
1813,2023,MI,1,Data Analyst,0,US,2,100000
1814,2023,SE,1,Machine Learning Engineer,0,US,3,261500
1815,2023,SE,1,Machine Learning Engineer,0,US,3,134500
1816,2022,MI,1,Data Scientist,100,IN,3,15400
1817,2023,MI,1,Data Scientist,0,US,2,130000
1818,2023,MI,1,Data Scientist,0,US,2,90000
1819,2023,EN,1,Data Engineer,0,US,2,160000
1820,2023,EN,1,Data Engineer,0,US,2,135000
1821,2022,SE,1,Manager Data Management,100,US,3,125000
1822,2022,SE,1,Data Engineer,0,US,2,175000
1823,2022,SE,1,Data Engineer,0,US,2,155000
1824,2022,SE,1,Data Engineer,0,US,2,153600
1825,2022,SE,1,Data Engineer,0,US,2,106800
1826,2022,SE,1,Data Scientist,0,US,2,150000
1827,2022,SE,1,Data Scientist,0,US,2,140000
1828,2022,SE,1,Data Science Consultant,0,US,2,122000
1829,2022,SE,1,Data Science Consultant,0,US,2,94500
1830,2022,SE,1,Data Engineer,0,US,2,170000
1831,2022,SE,1,Data Engineer,0,US,2,130000
1832,2022,SE,1,Data Science Consultant,0,US,2,145000
1833,2022,SE,1,Data Science Consultant,0,US,2,128000
1834,2022,SE,1,Data Engineer,0,US,2,145000
1835,2022,SE,1,Data Engineer,0,US,2,100000
1836,2022,SE,1,Data Engineer,0,US,2,175000
1837,2022,SE,1,Data Engineer,0,US,2,120000
1838,2022,SE,1,Data Engineer,0,US,2,145000
1839,2022,SE,1,Data Engineer,0,US,2,115000
1840,2022,SE,1,Applied Machine Learning Scientist,100,US,2,150000
1841,2022,MI,1,Data Analyst,0,US,2,150000
1842,2022,MI,1,Data Analyst,0,US,2,100000
1843,2022,MI,1,Data Scientist,100,US,2,150000
1844,2022,MI,1,Data Scientist,100,US,2,127500
1845,2022,SE,1,Data Scientist,100,US,2,126500
1846,2022,SE,1,Data Scientist,100,US,2,51000
1847,2022,MI,1,Data Engineer,0,US,2,260000
1848,2022,MI,1,Data Engineer,0,US,2,175000
1849,2022,EN,1,Applied Data Scientist,100,PK,2,40000
1850,2022,EN,1,AI Programmer,100,AU,2,40000
1851,2022,SE,1,Data Engineer,100,US,2,250000
1852,2022,SE,1,Data Engineer,100,US,2,63000
1853,2022,SE,1,Machine Learning Engineer,100,US,2,210000
1854,2022,SE,1,Machine Learning Engineer,100,US,2,160000
1855,2022,SE,1,Data Scientist,100,US,2,272550
1856,2022,SE,1,Data Scientist,100,US,2,198200
1857,2022,MI,1,Data Scientist,100,FR,2,109800
1858,2022,MI,1,Data Scientist,100,FR,2,61000
1859,2022,SE,1,Data Scientist,0,US,2,220000
1860,2022,SE,1,Data Scientist,0,US,2,146000
1861,2022,MI,1,Data Analyst,0,US,2,150000
1862,2022,MI,1,Data Analyst,0,US,2,100000
1863,2022,SE,1,Machine Learning Software Engineer,100,CA,2,248400
1864,2022,SE,1,Machine Learning Software Engineer,100,CA,2,183600
1865,2022,MI,1,Data Engineer,100,US,2,150000
1866,2022,MI,1,Data Engineer,100,US,2,150000
1867,2022,EN,1,Machine Learning Developer,100,AU,2,40000
1868,2022,SE,1,Lead Data Scientist,0,IN,3,62440
1869,2022,MI,1,Data Engineer,0,US,2,120000
1870,2022,MI,1,Data Engineer,0,US,2,95000
1871,2022,EN,1,Data Engineer,0,US,2,160000
1872,2022,EN,1,Data Engineer,0,US,2,135000
1873,2022,EN,1,Data Science Consultant,50,IT,2,28060
1874,2022,SE,1,Data Engineer,100,US,2,216000
1875,2022,SE,1,Data Engineer,100,US,2,144000
1876,2022,EN,1,Data Engineer,0,US,2,85000
1877,2022,EN,1,Data Engineer,0,US,2,65000
1878,2022,SE,1,Data Analyst,100,US,2,149000
1879,2022,SE,1,Data Analyst,100,US,2,119000
1880,2022,SE,1,Data Scientist,0,US,2,140000
1881,2022,SE,1,Data Scientist,0,US,2,120000
1882,2022,MI,1,Data Scientist,0,US,2,150000
1883,2022,MI,1,Data Scientist,0,US,2,110000
1884,2022,SE,1,Machine Learning Engineer,100,US,2,246000
1885,2022,SE,1,Machine Learning Engineer,100,US,2,201000
1886,2022,SE,1,Data Scientist,0,US,2,190000
1887,2022,SE,1,Data Scientist,0,US,2,155000
1888,2022,SE,1,ML Engineer,100,US,2,235000
1889,2022,SE,1,ML Engineer,100,US,2,185000
1890,2022,SE,1,Cloud Database Engineer,100,US,2,190000
1891,2022,SE,1,Cloud Database Engineer,100,US,2,160000
1892,2022,EN,1,Product Data Analyst,100,US,2,100000
1893,2022,MI,1,Data Engineer,0,US,2,130000
1894,2022,MI,1,Data Engineer,0,US,2,115000
1895,2022,MI,1,Data Scientist,0,GB,2,105750
1896,2022,MI,1,Data Scientist,0,GB,2,77550
1897,2022,MI,1,Data Engineer,0,US,2,105000
1898,2022,MI,1,Data Engineer,0,US,2,70000
1899,2022,SE,1,Machine Learning Engineer,0,US,2,204500
1900,2022,SE,1,Machine Learning Engineer,0,US,2,142200
1901,2022,SE,1,Machine Learning Engineer,100,US,2,192000
1902,2022,SE,1,Machine Learning Engineer,100,US,2,164000
1903,2022,SE,1,Data Engineer,0,US,2,185900
1904,2022,SE,1,Data Engineer,0,US,2,129300
1905,2022,SE,1,Data Engineer,0,US,2,130000
1906,2022,SE,1,Data Engineer,0,US,2,75000
1907,2022,SE,1,Data Science Manager,0,US,2,175000
1908,2022,SE,1,Data Science Manager,0,US,2,120000
1909,2022,SE,1,Data Engineer,0,US,2,167500
1910,2022,SE,1,Data Engineer,0,US,2,106500
1911,2022,MI,1,Data Analyst,100,US,2,75000
1912,2022,MI,1,Data Analyst,100,US,2,60000
1913,2022,SE,1,Applied Scientist,100,US,2,184000
1914,2022,SE,1,Applied Scientist,100,US,2,142000
1915,2022,MI,1,Data Scientist,0,US,2,145000
1916,2022,MI,1,Data Scientist,0,US,2,100000
1917,2022,EN,1,Machine Learning Software Engineer,50,MA,1,10000
1918,2022,MI,1,Data Scientist,100,US,2,35000
1919,2022,MI,1,NLP Engineer,100,PL,1,51480
1920,2022,SE,1,Data Engineer,0,US,2,175000
1921,2022,SE,1,Data Engineer,0,US,2,120000
1922,2022,SE,1,Data Engineer,0,US,2,175000
1923,2022,SE,1,Data Engineer,0,US,2,120000
1924,2022,EX,1,Data Engineer,0,US,2,200000
1925,2022,EX,1,Data Engineer,0,US,2,145000
1926,2022,MI,1,Data Engineer,100,GB,2,105750
1927,2022,MI,1,Data Engineer,100,GB,2,84600
1928,2022,SE,1,Data Engineer,0,US,2,145000
1929,2022,SE,1,Data Engineer,0,US,2,100000
1930,2022,SE,1,Applied Scientist,100,US,2,192000
1931,2022,SE,1,Applied Scientist,100,US,2,164000
1933,2022,EX,1,Data Engineer,100,US,2,239000
1934,2022,SE,1,Data Analyst,0,US,2,120000
1935,2022,SE,1,Data Analyst,0,US,2,95000
1936,2022,SE,1,Machine Learning Engineer,0,US,2,145000
1937,2022,SE,1,Machine Learning Engineer,0,US,2,135000
1938,2022,SE,1,Data Engineer,0,US,2,100000
1939,2022,SE,1,Data Engineer,0,US,2,78000
1940,2022,SE,1,Data Engineer,0,ES,2,85400
1941,2022,SE,1,Data Engineer,0,ES,2,42700
1942,2022,MI,1,Data Engineer,100,US,2,160000
1943,2022,MI,1,Data Engineer,100,US,2,120000
1944,2022,SE,1,Data Scientist,0,US,2,190000
1945,2022,SE,1,Data Scientist,0,US,2,150000
1946,2022,MI,1,Data Engineer,50,IN,3,39200
1947,2022,SE,1,AI Scientist,100,CO,3,125000
1948,2022,SE,1,Data Engineer,0,US,2,120000
1949,2022,SE,1,Data Engineer,0,US,2,95000
1950,2022,MI,1,Data Analyst,0,US,2,150000
1951,2022,MI,1,Data Analyst,0,US,2,100000
1952,2022,SE,1,Data Scientist,0,ES,2,54900
1953,2022,SE,1,Data Scientist,0,ES,2,43920
1954,2022,SE,1,Data Analyst,100,US,2,115934
1955,2022,SE,1,Data Analyst,100,US,2,81666
1956,2022,SE,1,Data Scientist,100,US,2,175000
1957,2022,SE,1,Data Scientist,100,US,2,140000
1958,2022,SE,1,Data Engineer,0,US,2,120000
1959,2022,SE,1,Data Engineer,0,US,2,95000
1960,2022,SE,1,Research Engineer,0,US,2,249500
1961,2022,SE,1,Research Engineer,0,US,2,149850
1962,2022,MI,1,Analytics Engineer,100,US,2,122500
1963,2022,MI,1,Analytics Engineer,100,US,2,100000
1964,2022,SE,1,Data Scientist,0,US,2,249500
1965,2022,SE,1,Data Scientist,0,US,2,149850
1966,2022,EN,1,Data Analyst,0,US,2,55000
1967,2022,EN,1,Data Analyst,0,US,2,48000
1968,2022,SE,1,Research Scientist,0,US,2,249500
1969,2022,SE,1,Research Scientist,0,US,2,149850
1970,2022,MI,1,Computer Vision Engineer,100,FR,1,68320
1971,2022,SE,1,Data Engineer,100,US,2,190000
1972,2022,SE,1,Data Engineer,100,US,2,120000
1973,2022,SE,1,Data Analyst,100,US,2,127000
1974,2022,SE,1,Data Analyst,100,US,2,104000
1975,2022,SE,1,Data Scientist,100,US,2,210000
1976,2022,SE,1,Data Scientist,100,US,2,150000
1977,2022,SE,1,Machine Learning Engineer,100,US,2,210000
1978,2022,SE,1,Machine Learning Engineer,100,US,2,150000
1979,2022,SE,1,Data Engineer,100,US,2,210000
1980,2022,SE,1,Data Engineer,100,US,2,130000
1981,2022,SE,1,Data Scientist,100,US,2,182750
1982,2022,SE,1,Data Scientist,100,US,2,161500
1983,2022,MI,1,Data Analyst,100,US,2,102640
1984,2022,MI,1,Data Analyst,100,US,2,66100
1985,2022,SE,1,Research Scientist,100,US,2,210000
1986,2022,SE,1,Research Scientist,100,US,2,150000
1987,2022,SE,1,Data Engineer,0,US,2,198800
1988,2022,SE,1,Data Engineer,0,US,2,122600
1989,2022,MI,1,Data Engineer,100,US,2,130000
1990,2022,MI,1,Data Engineer,100,US,2,80000
1991,2022,SE,1,Data Scientist,100,US,2,136000
1992,2022,SE,1,Data Scientist,100,US,2,104000
1993,2022,SE,1,Data Analyst,100,US,2,150000
1994,2022,SE,1,Data Analyst,100,US,2,100000
1995,2022,EN,1,Data Engineer,0,US,2,160000
1996,2022,EN,1,Data Engineer,0,US,2,135000
1997,2022,SE,1,Data Engineer,100,US,2,216000
1998,2022,SE,1,Data Engineer,100,US,2,144000
1999,2022,EX,1,Data Scientist,100,US,2,159000
2000,2022,EX,1,Data Scientist,100,US,2,130000
2001,2022,SE,1,Data Analyst,100,US,2,115934
2002,2022,SE,1,Data Analyst,100,US,2,81666
2003,2022,SE,1,Data Engineer,100,US,2,215000
2004,2022,SE,1,Data Engineer,100,US,2,150000
2005,2022,SE,1,Machine Learning Engineer,100,US,2,246000
2006,2022,SE,1,Machine Learning Engineer,100,US,2,201000
2007,2022,MI,1,Data Engineer,100,US,2,187000
2008,2022,MI,1,Data Engineer,100,US,2,153000
2009,2022,SE,1,Machine Learning Engineer,100,MX,2,255000
2010,2022,SE,1,Machine Learning Engineer,100,MX,2,185000
2012,2022,MI,1,Data Analyst,0,GB,2,63450
2013,2022,SE,1,Data Analyst,0,ES,2,58560
2014,2022,SE,1,Data Analyst,0,ES,2,46360
2015,2022,SE,1,Data Analyst,0,US,2,169000
2016,2022,SE,1,Data Analyst,0,US,2,110600
2017,2022,EN,1,BI Data Analyst,0,DE,3,70760
2018,2022,SE,1,BI Developer,100,US,2,140000
2019,2022,SE,1,BI Developer,100,US,2,120000
2020,2022,MI,1,Data Analyst,100,US,2,75000
2021,2022,MI,1,Data Analyst,100,US,2,60000
2022,2022,SE,1,3D Computer Vision Researcher,50,AL,1,10000
2023,2022,EN,1,Data Analyst,50,US,3,50000
2024,2022,MI,1,MLOps Engineer,100,US,2,134000
2025,2022,MI,1,MLOps Engineer,100,US,2,124000
2026,2022,SE,1,Data Analyst,0,US,2,166700
2027,2022,SE,1,Data Analyst,0,US,2,119000
2028,2022,EN,1,Data Scientist,0,US,2,124234
2029,2022,EN,1,Data Scientist,0,US,2,74540
2030,2022,MI,1,Data Analyst,100,US,2,100000
2031,2022,MI,1,Data Analyst,100,US,2,65000
2032,2021,MI,1,Data Analyst,50,IN,3,17500
2033,2022,EN,1,AI Scientist,50,CA,3,200000
2034,2022,EN,1,Machine Learning Engineer,100,AR,3,12000
2035,2022,SE,1,Data Engineer,100,US,2,220000
2036,2022,SE,1,Data Engineer,100,US,2,146000
2037,2022,SE,1,Data Engineer,0,ES,2,79300
2038,2022,SE,1,Data Engineer,0,ES,2,42700
2039,2022,SE,1,Data Specialist,0,US,2,110000
2040,2022,SE,1,Data Specialist,0,US,2,70000
2041,2022,EN,1,Data Analyst,50,US,3,50000
2042,2022,SE,1,Data Engineer,0,US,2,120000
2043,2022,SE,1,Data Engineer,0,US,2,95000
2044,2022,MI,1,Data Analyst,0,US,2,150000
2045,2022,MI,1,Data Analyst,0,US,2,100000
2046,2022,SE,1,Data Scientist,0,ES,2,54900
2047,2022,SE,1,Data Scientist,0,ES,2,43920
2048,2022,SE,1,Data Architect,100,US,2,190000
2049,2022,SE,1,Data Architect,100,US,2,135000
2050,2022,SE,1,Data Scientist,0,US,2,128000
2051,2022,SE,1,Data Scientist,0,US,2,81500
2052,2022,SE,1,Data Scientist,100,US,2,173000
2053,2022,SE,1,Data Scientist,100,US,2,110000
2054,2022,SE,1,Machine Learning Engineer,0,US,2,192000
2055,2022,SE,1,Machine Learning Engineer,0,US,2,120000
2056,2022,SE,1,Data Analyst,100,US,2,115934
2057,2022,SE,1,Data Analyst,100,US,2,81666
2058,2022,SE,1,Data Analyst,0,US,2,120000
2059,2022,SE,1,Data Analyst,0,US,2,95000
2060,2022,SE,1,Principal Machine Learning Engineer,100,US,3,190000
2061,2022,SE,1,Data Engineer,100,US,2,194000
2062,2022,SE,1,Data Engineer,100,US,2,129400
2063,2022,SE,1,Data Analyst,100,US,2,201000
2064,2022,SE,1,Data Analyst,100,US,2,89200
2065,2022,SE,1,Data Scientist,0,US,2,165000
2066,2022,SE,1,Data Scientist,0,US,2,125000
2067,2022,SE,1,Applied Scientist,100,US,2,230000
2068,2022,SE,1,Applied Scientist,100,US,2,196000
2069,2022,MI,1,Machine Learning Engineer,0,US,2,130000
2070,2022,MI,1,Machine Learning Engineer,0,US,2,90000
2071,2022,MI,1,Machine Learning Researcher,100,US,2,150000
2072,2022,MI,1,Machine Learning Researcher,100,US,2,100000
2073,2022,MI,1,Machine Learning Engineer,0,US,2,230000
2074,2022,MI,1,Machine Learning Engineer,0,US,2,150000
2075,2022,SE,1,Data Engineer,0,US,2,153600
2076,2022,SE,1,Data Engineer,0,US,2,106800
2077,2022,MI,1,Machine Learning Researcher,100,US,2,130000
2078,2022,MI,1,Machine Learning Researcher,100,US,2,100000
2079,2022,SE,1,Data Engineer,100,US,2,216000
2080,2022,SE,1,Data Engineer,100,US,2,144000
2081,2022,MI,1,Data Scientist,0,US,2,180000
2082,2022,MI,1,Data Scientist,0,US,2,120000
2083,2022,EN,1,Data Engineer,0,US,2,160000
2084,2022,EN,1,Data Engineer,0,US,2,135000
2085,2022,SE,1,Data Analyst,100,US,2,192500
2086,2022,SE,1,Data Analyst,100,US,2,140000
2087,2022,SE,1,Data Engineer,0,US,2,152500
2088,2022,SE,1,Data Engineer,0,US,2,130000
2089,2022,SE,1,Data Analyst,100,US,2,65000
